,Index,R2,RMSE,MSE,RPD,MAE,Explained Var
263,KUMS000103,0.594576029364501,3.2336536483220657,10.456515917306607,1.4662757673437974,2.6019270339565184,0.5276549533731051
20,AURR980117,0.5944270972349528,3.52419159352895,12.419926387900121,1.6751643979227526,2.7464590226296393,0.6368281986748512
420,QIAN880120,0.5943003242179293,3.497565248487322,12.232962667426184,1.6159819628024543,2.7984848180851616,0.6173265866446778
375,PALJ810116,0.5941847603126101,4.734343896782916,22.41401213300565,1.2594692558253942,3.7616132980861603,0.3795780090735018
506,SNEP660103,0.5938741326093634,3.4302462627569015,11.766589423157688,1.6570321590236967,2.7485138722673903,0.6312314059556345
93,CHOP780216,0.5938462688076851,3.90441859729328,15.244484582889623,1.5195479949023722,3.243716889180878,0.5750804037659718
97,CIDH920104,0.5938354299905684,4.419520705234296,19.532163263994647,1.2467128035993615,3.4895711333444224,0.3442645185679092
243,KARS160116,0.5937182406817517,4.491644640277328,20.174871574532048,1.233629044260994,3.7717246767414303,0.33281242297207914
257,KRIW790101,0.5934441016717625,3.813471166521369,14.542562337889851,1.456260322980916,3.0299187596367205,0.5211523979046913
52,BUNA790103,0.5933059802244824,4.295555288520933,18.451795236740153,1.46041821690836,3.48462263887044,0.5416598492125587
299,MITS020101,0.5927863565652456,4.038702586623351,16.311118583198144,1.505862721508122,3.2087284266314273,0.5544741644001545
274,LEVM780101,0.5926301318526668,3.9854780444223166,15.884035242572331,1.6770468411060822,3.411555036817478,0.6405050914411745
33,BAEK050101,0.5926203062659766,4.393757986164733,19.305109240986372,1.446591182029455,3.441226409858201,0.5657658717040894
469,RICJ880105,0.5925153575567705,3.983955965041293,15.871905131388099,1.4450514472620712,3.359417468565799,0.5127687109339325
538,WERD780102,0.5923066257541476,4.451524353207361,19.816069067198214,1.4476820796648262,3.673210471780514,0.5142521131269091
439,QIAN880139,0.5921589458732317,3.8632039591679312,14.924344830130778,1.4671778437661565,3.2918658867728237,0.5343893000187128
327,NAKH900105,0.5920995732405928,4.387586504280709,19.250915332546214,1.3365689205803468,3.4281666585368478,0.43255850458251655
