,Algorithm,Index,R2,RMSE,MSE,RPD,MAE,Explained Var
1041,RandomForestRegressor,RICJ880111,0.9355278219856611,3.5667951790166774,12.72202784905661,1.47370733427716,2.939433962264151,0.5668744993691226
1020,RandomForestRegressor,RACS820112,0.9355118561779766,3.2339200845425293,10.45823911320756,1.7355238876368853,2.575528301886795,0.6616187886910956
771,RandomForestRegressor,ISOY800106,0.9354934484252064,4.236569039495889,17.948517226415113,1.4008728911888348,3.425113207547172,0.5123686435534264
812,RandomForestRegressor,KARS160119,0.9354856670203493,4.27829357183357,18.303795886792447,1.3348976408113493,3.2863773584905664,0.4280290591651982
912,RandomForestRegressor,NOZY710101,0.9354827571858282,3.64878238155204,13.313612867924576,1.478930908503507,2.8857358490566067,0.5388475187396924
917,RandomForestRegressor,OOBM770102,0.9354637381356943,4.342443638634471,18.85681675471698,1.4038644002767027,3.4004150943396203,0.48640876751435946
988,RandomForestRegressor,QIAN880122,0.9354194469918361,3.523908780649645,12.417933094339666,1.6551734671942113,2.6569811320754804,0.6317163657977904
619,RandomForestRegressor,BURA740101,0.9353860801623979,3.6815596366880383,13.553881358490562,1.5830654182598387,3.0194339622641504,0.6074233192143564
883,RandomForestRegressor,NADH010105,0.9353853266503435,4.027411247748432,16.220041358490583,1.401215684252822,3.052452830188681,0.4826313299684394
753,RandomForestRegressor,GRAR740103,0.9353571808219535,4.493589956606322,20.19235069811321,1.3551114663651713,3.5842830188679264,0.4718792042063643
722,RandomForestRegressor,FUKS010107,0.9353556192166925,3.3740523673112217,11.384229377358459,1.620916348191233,2.6873773584905627,0.6146544800442938
928,RandomForestRegressor,PALJ810103,0.9353555935396818,4.321653911212917,18.676692528301903,1.3786666328663844,3.4250188679245284,0.4920525182504798
977,RandomForestRegressor,QIAN880111,0.9353526986915909,4.0494055911342635,16.397685641509437,1.4704343667310849,3.410396226415095,0.5445726661383171
1086,RandomForestRegressor,TANS770108,0.9353383724066339,3.5557167655735955,12.643121716981153,1.6014995791859123,2.8393396226415106,0.6209900054672158
651,RandomForestRegressor,CHOP780208,0.9352222432115953,3.853636158423553,14.850511641509438,1.4860806620838114,3.093641509433963,0.5546298534477571
925,RandomForestRegressor,OOBM850105,0.935211187038391,3.849912074467684,14.821822981132065,1.444781975693002,3.1208679245282998,0.5124237502562516
826,RandomForestRegressor,KUHL950101,0.9351416874088718,3.304534009337457,10.919945018867887,1.4713820101538104,2.6590566037735806,0.5319146441232382
624,RandomForestRegressor,CEDJ970103,0.9351401168730882,3.3373161400844125,11.13767901886792,1.5498566211288773,2.6285283018867895,0.6344729610525454
710,RandomForestRegressor,FINA770101,0.9350851009323198,3.278361774503892,10.747655924528308,1.8489495062812384,2.4789433962264162,0.7031288931199706
3899,BaggingRegressor,SIMZ760101,0.9350849084638283,3.6061587779901596,13.004381132075482,1.5354752618675382,2.994716981132076,0.5771095359290541
1102,RandomForestRegressor,WEBA780101,0.9350654337692041,3.5714255543922606,12.755080490566067,1.6985908232097713,2.844113207547173,0.6504794778780758
808,RandomForestRegressor,KARS160115,0.935037054834471,3.8003967791857276,14.443015679245251,1.6474243821377395,2.757716981132073,0.6247547547128182
608,RandomForestRegressor,BIOV880101,0.9350353637554698,3.7769872939775593,14.265633018867925,1.4893679250022371,2.7929056603773548,0.5475634181003444
990,RandomForestRegressor,QIAN880124,0.9350331244935298,3.5227414549595575,12.409707358490579,1.6712977593844867,2.511207547169813,0.6528672425650488
566,RandomForestRegressor,ANDN920101,0.935009375864128,3.870939491540761,14.984172547169845,1.5644717783294957,3.1579056603773594,0.5908658993749836
985,RandomForestRegressor,QIAN880119,0.9349178743816208,3.0216938240062885,9.130633566037746,1.9660945301360058,2.3381698113207543,0.7382159587771391
1080,RandomForestRegressor,TANS770102,0.9348694435318341,3.525165999035326,12.426795320754726,1.596076241646843,2.758603773584905,0.6080716158742825
980,RandomForestRegressor,QIAN880114,0.9348127671900535,3.758480918046648,14.126178811320775,1.647960003083737,2.8536037735849082,0.6256503793066394
1028,RandomForestRegressor,RADA880106,0.9347916902825186,4.19509697641299,17.598838641509413,1.4438378001356917,3.459169811320753,0.5140725485103661
728,RandomForestRegressor,GARJ730101,0.9347828020110169,3.641469683085417,13.260301452830207,1.4516346057538443,2.994018867924532,0.5165527106732335
3657,BaggingRegressor,KUMS000101,0.9347827589403536,4.577902007738133,20.957186792452823,1.3881171148633347,3.3292452830188677,0.48504119788534916
592,RandomForestRegressor,AVBF000103,0.9347610355728386,3.301863873289732,10.902305037735871,1.5683965758821463,2.5634150943396246,0.591840228333953
1075,RandomForestRegressor,SUEM840102,0.9347602892947646,4.2275653236866395,17.87230856603772,1.4329437296859093,3.3231698113207506,0.532719244448822
846,RandomForestRegressor,LEWP710101,0.9347338216679953,3.344208073895743,11.183727641509474,1.6907794023331844,2.769226415094348,0.6602385476639403
1042,RandomForestRegressor,RICJ880112,0.934673555374935,3.2947177821705615,10.855165264150905,1.4269934453543853,2.714396226415093,0.5252534133968588
1130,RandomForestRegressor,ZIMJ680104,0.9346714674264854,3.3955608589995596,11.529833547169826,1.587940196867175,2.849509433962264,0.6255578746380985
593,RandomForestRegressor,AVBF000104,0.9346389156270598,4.12237825660941,16.994002490566032,1.341606828390363,3.3582641509433926,0.45508402865115116
574,RandomForestRegressor,AURR980105,0.9346346221975871,4.477762948043135,20.05036101886795,1.438075457711519,3.5918867924528337,0.5546427558590166
927,RandomForestRegressor,PALJ810102,0.9346246011117505,3.845282883329937,14.786200452830192,1.5752114533821284,3.0844150943396222,0.589989158114977
788,RandomForestRegressor,KANM800102,0.9346224028743753,3.69537624147227,13.65580556603772,1.48341488305401,2.7321320754716965,0.5741836838955664
629,RandomForestRegressor,CHAM820102,0.9345919697502456,4.063344576939471,16.51076915094341,1.3379044894079908,3.265792452830188,0.451166426563386
810,RandomForestRegressor,KARS160117,0.9345766948801119,4.334573870810075,18.788530641509443,1.4911199302623037,3.4493962264150944,0.5417446564691227
636,RandomForestRegressor,CHAM830107,0.9345517606880662,3.506656285107906,12.29663830188678,1.6300665630967006,2.7794339622641497,0.6174077707270068
610,RandomForestRegressor,BLAM930101,0.9345223240712867,4.228159356879753,17.87733154716981,1.3159824447733555,3.3420000000000027,0.4335886328386592
918,RandomForestRegressor,OOBM770103,0.9344939901442081,3.9991072824573903,15.992859056603734,1.5447487479551782,3.306339622641505,0.6506582462943917
617,RandomForestRegressor,BUNA790102,0.9344629741540467,4.244056658967726,18.0120169245283,1.4791687594906864,3.338471698113209,0.5420504041365676
902,RandomForestRegressor,NAKH920101,0.9344559679980537,4.092333022377059,16.747189566037754,1.324751769489731,3.2270377358490583,0.42023777829299747
786,RandomForestRegressor,JURD980101,0.9344476917481236,3.371286037578211,11.365569547169796,1.7845808170069355,2.570075471698115,0.7284976220787985
598,RandomForestRegressor,AVBF000109,0.9343768281719629,4.4261604042926805,19.590895924528347,1.3178928916546584,3.3564528301886813,0.4668256302329229
951,RandomForestRegressor,PONP800105,0.9343569702638307,4.000906965572912,16.007256547169845,1.5101548410490062,3.3219056603773596,0.5647881771029213
674,RandomForestRegressor,COSI940101,0.9343364028450831,4.589894774146337,21.06713403773586,1.435501086487481,3.7212452830188694,0.5053909239242813
573,RandomForestRegressor,AURR980104,0.934330628702574,4.156759768567932,17.278651773584926,1.3085797478886754,3.3918113207547207,0.41700521714049055
1120,RandomForestRegressor,YUTK870102,0.9342521990108467,4.504526576594404,20.290759679245294,1.3976265829190064,3.616245283018871,0.4782555308258838
934,RandomForestRegressor,PALJ810109,0.9342319166438307,4.426398710822359,19.593005547169845,1.325994721646088,3.279660377358497,0.42045643624819773
1001,RandomForestRegressor,QIAN880135,0.934225460005849,3.2089079668358576,10.297090339622637,1.7814960817587706,2.627735849056602,0.686882002306295
974,RandomForestRegressor,QIAN880108,0.9341999758032631,3.2578800376353096,10.613782339622645,1.751530125890055,2.6795471698113222,0.67812775843913
886,RandomForestRegressor,NAGK730101,0.9341966881867811,3.663880500337688,13.424020320754746,1.585214827887563,2.9237924528301917,0.602456326228382
663,RandomForestRegressor,CIDH920104,0.9341760328330443,3.5759923045588566,12.787720962264164,1.5223824052995187,2.863075471698114,0.5689198205257097
713,RandomForestRegressor,FINA910103,0.9341468905477059,4.072081626586688,16.58184877358489,1.5837557877922153,3.1141698113207554,0.5982885354152552
602,RandomForestRegressor,BASU050103,0.9341450864394231,3.12405357442043,9.759710735849065,1.9235283332941429,2.5949622641509444,0.7316770221425334
837,RandomForestRegressor,LEVM760105,0.9341368438845299,3.8822714101266573,15.072031301886824,1.4887335193564473,3.12469811320755,0.5472487797698435
712,RandomForestRegressor,FINA910102,0.9340753005301994,3.4282707148560596,11.753040094339678,1.611691033175608,2.794509433962272,0.6222499748508863
1053,RandomForestRegressor,ROBB760106,0.9340697968431966,3.6384418653521493,13.238259207547227,1.7295684861014826,2.863886792452834,0.6704098425679491
727,RandomForestRegressor,FUKS010112,0.9340608081179634,3.801077168581223,14.448187641509449,1.5477569529281217,3.0511132075471727,0.5750401753410452
1015,RandomForestRegressor,RACS820107,0.9340528195577479,4.464501119417831,19.931770245283065,1.4327262536656649,3.5471886792452847,0.5107228631343914
965,RandomForestRegressor,PUNT030101,0.934014862004338,3.6113680259519305,13.041979018867945,1.555328890625991,2.7504905660377372,0.5816323429042503
1108,RandomForestRegressor,WILM950102,0.9340128220431608,4.250656901508238,18.068084094339614,1.5218701418926082,3.179037735849058,0.5768761890806231
772,RandomForestRegressor,ISOY800107,0.9339843354921231,3.916517002894573,15.339105433962287,1.5098325463494804,3.1289433962264175,0.5541762375156787
952,RandomForestRegressor,PONP800106,0.9339306040521334,3.91959114155815,15.363194716981123,1.5126882092719787,3.0513584905660363,0.555810333745916
806,RandomForestRegressor,KARS160113,0.9338804255805545,3.6926875471334957,13.635941320754792,1.5573572846107748,2.9726792452830266,0.5979870621069228
673,RandomForestRegressor,CORJ870108,0.9338754865793223,3.7790049404072845,14.280878339622664,1.6329499445400608,2.95011320754717,0.6193152480557765
1105,RandomForestRegressor,WERD780103,0.9338494318447175,3.844739419979873,14.782021207547169,1.4969072972867163,3.1211320754716967,0.5477693607718711
1016,RandomForestRegressor,RACS820108,0.9338297813488498,3.6109258442718244,13.038785452830187,1.627292993146956,2.846962264150943,0.6214712894352332
1058,RandomForestRegressor,ROBB760111,0.9338221086864226,3.704553747983436,13.723718471698122,1.7035715969300451,2.9124339622641515,0.6491279096085343
634,RandomForestRegressor,CHAM830105,0.933787878491427,3.95398078606912,15.633964056603778,1.4909288104511687,3.07466037735849,0.5438788171506371
840,RandomForestRegressor,LEVM780101,0.9336901095712717,4.8284947085963985,23.314361150943423,1.3202580013676621,3.849490566037737,0.41581900539818506
879,RandomForestRegressor,NADH010101,0.9336142032980216,3.231504883381859,10.442623811320802,1.7289273803676672,2.5972830188679312,0.6828771550125818
643,RandomForestRegressor,CHOP780101,0.9335606097120559,3.768395534661985,14.200804905660386,1.538639046317547,3.1489056603773595,0.573949170033302
1096,RandomForestRegressor,VHEG790101,0.9335445990324044,3.863247341145525,14.924680018867969,1.4942928995929854,3.1006981132075513,0.584898150057966
731,RandomForestRegressor,GEIM800103,0.9335238208931758,4.039116041441052,16.314458396226435,1.4563024575245178,3.3922075471698125,0.52833724794075
850,RandomForestRegressor,MANP780101,0.9335050966530524,4.026320432654993,16.21125622641509,1.2052082436178364,3.2127169811320746,0.3785639950000247
865,RandomForestRegressor,MITS020101,0.9335027067669706,4.46529117350156,19.93882526415094,1.492786506021975,3.5564339622641477,0.5522080316467346
1010,RandomForestRegressor,RACS820102,0.9334985921738407,3.7916341476247397,14.376489509433986,1.5851080624392493,3.02645283018868,0.6064810828837519
1057,RandomForestRegressor,ROBB760110,0.9334399812229468,3.98428834345276,15.874553603773537,1.363534051185632,2.9000566037735807,0.4679431440738826
685,RandomForestRegressor,EISD840101,0.933425089528777,3.5508120941978714,12.608266528301872,1.6354687910185242,2.9989056603773556,0.6201017157731925
743,RandomForestRegressor,GEOR030104,0.9334158317911452,4.47921816164636,20.0633953396226,1.2658597103845204,3.6410377358490518,0.45656561268471296
3494,BaggingRegressor,CIDH920105,0.9334093058779842,4.110978169418315,16.90014150943396,1.4906176619001081,3.1843396226415086,0.5460631448877429
718,RandomForestRegressor,FUKS010103,0.9332924623394524,3.397129898483397,11.540491547169815,1.765245777104099,2.7790188679245307,0.6732957163806623
1034,RandomForestRegressor,RICJ880104,0.9332780974929911,3.522159227326544,12.405605622641518,1.6045586976417472,2.802603773584912,0.604246369005883
871,RandomForestRegressor,MIYS990105,0.9332326287187284,3.374150352870127,11.384890603773604,1.845775182187932,2.6603396226415112,0.7035541644371064
3578,BaggingRegressor,GEOR030109,0.9331707616099171,5.013939248979073,25.13958679245283,1.2836964715604453,3.7533962264150946,0.4428929172523294
776,RandomForestRegressor,JANJ780102,0.9331323287298521,4.1450687137259195,17.18159464150945,1.4270966512686185,3.1339245283018915,0.5567602011981132
940,RandomForestRegressor,PALJ810115,0.9330652540537694,3.8467749074619912,14.797677188679211,1.6673625583497993,3.0696792452830164,0.6467055997994701
857,RandomForestRegressor,MCMT640101,0.9330451312231932,3.9778660890786015,15.823418622641487,1.364613768280662,3.234698113207546,0.4876861863677546
681,RandomForestRegressor,DAYM780201,0.9329942455089449,3.7715201029283247,14.22436388679248,1.3853287021936571,2.9817735849056612,0.4691220908937924
915,RandomForestRegressor,ONEK900102,0.9329528540018592,4.508729942912214,20.328645698113178,1.366029531541591,3.735962264150942,0.46163185130770146
3841,BaggingRegressor,RACS820103,0.9329355683329724,4.308895362535857,18.566579245283013,1.212308592974098,3.4216981132075475,0.31103673238178065
950,RandomForestRegressor,PONP800104,0.9329095590943676,3.7707225597544967,14.218348622641503,1.5342672575879044,3.174886792452826,0.5860108866251907
1074,RandomForestRegressor,SUEM840101,0.9329041613510025,3.580559139955239,12.820403754717,1.4855222383079383,2.9239433962264183,0.5474542545089844
1064,RandomForestRegressor,ROSM880101,0.9328925167414972,3.711125390010067,13.772451660377373,1.678453447014951,2.924113207547171,0.6484728816558205
694,RandomForestRegressor,FASG760105,0.9328756035851181,4.2846764149853955,18.3584519811321,1.3689553115629145,3.560773584905662,0.48302428439718437
3675,BaggingRegressor,LEVM780106,0.9328099468824211,3.971153532332702,15.770060377358496,1.5266584240911747,3.0388679245283012,0.5840730430751412
1071,RandomForestRegressor,SNEP660102,0.932763721903546,3.7313946580788833,13.923306094339626,1.481619319339671,3.0905471698113187,0.5365653917401036
3650,BaggingRegressor,KOEP990101,0.9327631504267901,4.290401969117087,18.407549056603777,1.4025286874929879,3.372641509433962,0.49509841002366095
851,RandomForestRegressor,MAXF760101,0.9327613644753954,3.393387345889839,11.515077679245287,1.458613238995277,2.789490566037735,0.5213310259947338
