,Index,Descriptor,R2,RMSE,MSE,RPD,MAE,Explained Var
650,BIOV880102,_geary_autocorrelation,0.7216646738314672,3.115173082941278,9.704303336681866,1.8954652851732616,2.420550865254075,0.7271405928701105
6760,RACS820108,_conjoint_triad,0.7215292159379814,2.7241995610155345,7.421263248237231,1.8950042189129355,2.240744235678367,0.7219614474654419
2419,FUKS010112,_moran_autocorrelation,0.7210715172730254,3.187589393050239,10.16072613868639,1.89344880765918,2.6874006937575876,0.7261196197727673
5035,NAKH900113,_conjoint_triad,0.7209951708523543,2.9580907059906663,8.750300624868359,1.8931897298322133,2.3651111637443236,0.7217240121963238
5581,PALJ810113,_dipeptide_composition,0.7209217978249289,3.4363112325370264,11.808234886860136,1.8929408422582223,2.6704194662365164,0.7222921832412235
3121,JACR890101,_dipeptide_composition,0.7207659902926125,3.08565831968469,9.521287265839343,1.8924126551737277,2.5096488374939434,0.7226912071530951
2615,GEOR030101,_geary_autocorrelation,0.7207420587776023,3.1738021120959776,10.07301984674489,1.892331566571607,2.4388804546421876,0.7208328021318404
7384,ROBB760111,_moran_autocorrelation,0.7204603167310186,2.848946979387331,8.116498891360198,1.8913777059831272,2.377162104098025,0.729286765657821
6380,QIAN880125,_geary_autocorrelation,0.7203534309090598,2.900100020019608,8.410580126117729,1.8910162125764638,2.2910046454875257,0.7333909727498025
829,CASG920101,_moran_autocorrelation,0.7201601303524232,3.057489431354903,9.348241622846928,1.89036298608592,2.3945711991152043,0.723650270872018
1505,CORJ870101,_geary_autocorrelation,0.7198601180858133,3.405629120165958,11.598309704122357,1.8893504847555307,2.734893443968162,0.7237324495971909
7801,TANS770108,_dipeptide_composition,0.71951016087483,2.6180494865040957,6.854183113784359,1.888171479139097,2.038386710758117,0.7196057608710977
5599,PALJ810114,_moran_autocorrelation,0.7194861127117338,2.9655594364815054,8.794542771304505,1.8880905419182352,2.3132196032638483,0.7253546112403444
5605,PALJ810114,_conjoint_triad,0.7192382180314683,2.903430038268763,8.429905987121352,1.8872568263078497,2.290185101805981,0.7312221220996651
1535,CORJ870103,_geary_autocorrelation,0.719138273253167,3.1592660360128546,9.980961886304375,1.8869210058125951,2.629334423803624,0.7560761305205682
4666,MUNV940104,_dipeptide_composition,0.7189539717180804,2.762143763143041,7.62943816827,1.8863022113186396,2.2949657228844886,0.7241013908364727
2371,FUKS010109,_dipeptide_composition,0.7189302435372356,3.4407819368286168,11.838980336806088,1.8862225879090624,2.654928257385173,0.7190780501295757
8225,WOLR810101,_geary_autocorrelation,0.7187598598528362,3.0025334733206672,9.015207258411069,1.8856511363297364,2.3377270966487895,0.7540350686905406
7429,ROBB790101,_moran_autocorrelation,0.7185224062806257,3.3150046786705722,10.989256019607783,1.8848556039691053,2.633209274962709,0.7282668392130374
